11.108,54.137,26.787,22.053,2.6493,2.6009,0.39442
-11.108,-54.137,-26.787,-22.053,-2.6493,-2.6009,-0.39442
3.14,3.14,3.14,3.14,3.14,3.14,3.14
-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14
0.5,0.5,0.5,0.5,0.5,0.5,0.5
-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
