-0.84718,-30.508,5.8951,18.971,-0.056094,0.82775,0.26018
0.54534,-30.631,7.2043,18.947,0.14074,1.0502,0.24736
-0.37507,-31.075,6.0975,18.947,-0.050601,1.0109,0.25377
-0.45045,-30.678,6.5021,19.427,0.041868,1.0502,0.17595
-0.7718,-30.258,5.669,18.895,0.066587,0.94494,0.2025
-1.1447,-30.432,5.8197,19.451,-0.0011623,0.92571,0.22814
-0.29969,-30.186,6.3236,19.022,0.20208,0.90649,0.19518
-1.3193,-30.159,5.546,19.399,-0.056094,0.78198,0.2025
-0.49806,-30.901,6.6529,19.554,0.048276,0.99072,0.22814
-0.37507,-30.631,6.7283,19.149,0.017148,0.76916,0.20891
-0.52186,-30.678,6.0737,19.022,-0.14856,0.86071,0.23455
-0.20051,-30.631,6.7521,18.919,-0.025882,0.86712,0.24096
-0.17671,-31.051,6.6251,18.82,-0.080813,0.95867,0.22814
-0.54963,-31.024,6.2244,19.248,-0.044192,0.94494,0.2025
-1.2955,-30.087,6.0737,18.947,0.017148,1.0173,0.18877
-0.7956,-30.159,6.0221,19.276,-0.031375,1.0759,0.18877
-0.57344,-30.333,6.4228,19.248,-0.0066554,0.99072,0.22173
-0.7718,-29.591,5.8951,19.173,-0.037783,0.99072,0.23455
-0.10133,-30.036,6.6013,19.248,-0.11194,0.88635,0.22814
-0.52186,-30.21,6.2998,18.994,-0.099124,0.90649,0.24736
-0.27589,-29.615,6.879,19.149,0.029966,0.93853,0.2025
-0.82337,-30.186,5.9229,18.994,-0.19159,0.90649,0.21532
-0.54963,-29.639,6.5021,18.994,-0.050601,0.95867,0.20891
-0.27589,-29.345,6.6767,18.617,-0.14307,1.0301,0.2025
-0.17671,-29.095,6.4505,18.669,-0.25934,1.1482,0.21532
-0.99397,-29.048,5.9983,18.82,-0.35181,1.128,0.17595
-0.29969,-29.095,6.5775,18.717,-0.21082,1.2324,0.20891
-0.37507,-29.492,6.272,18.971,-0.32709,1.161,0.20891
-0.37507,-29.369,6.2998,18.994,-0.19159,1.1088,0.20891
-0.27589,-29.27,6.4505,19.149,-0.12384,0.9779,0.23455
-1.2439,-29.345,5.669,19.022,-0.41956,0.97149,0.23455
-0.69642,-28.802,6.5775,19.451,-0.27216,1.0887,0.2025
-0.92256,-29.294,6.1213,18.919,-0.469,0.93212,0.24096
-0.45045,-29.222,6.7005,19.451,-0.30878,1.0173,0.18877
-0.3235,-28.996,6.6767,19.046,-0.3335,1.0237,0.21532
-0.49806,-29.417,6.3752,19.121,-0.41407,1.1866,0.22173
-0.67262,-28.901,6.3474,18.768,-0.35181,1.1216,0.20891
-0.59724,-28.873,6.5497,19.022,-0.34632,1.3441,0.20891
-0.54963,-29.072,6.2244,18.871,-0.41956,1.128,0.22173
-1.0971,-28.651,5.9467,19.276,-0.37104,1.2068,0.22173
-0.62104,-28.85,6.2244,19.046,-0.37653,1.0429,0.24736
-0.49806,-29.222,6.5021,19.351,-0.43238,1.1546,0.21532
-0.24812,-28.727,6.7521,19.074,-0.31519,1.0173,0.24096
-0.69642,-28.901,6.149,19.046,-0.469,0.97149,0.25377
0.42235,-28.901,7.2281,18.895,-0.27857,1.0695,0.19518
-0.10133,-28.504,6.879,18.617,-0.36463,1.0823,0.22814
0.24779,-28.604,7.1805,18.994,-0.35822,1.324,0.18877
-0.7956,-28.405,6.3474,18.871,-0.59259,1.1866,0.21532
-0.99397,-27.318,5.7721,19.149,-0.55597,1.3963,0.22814
-0.37507,-28.032,6.6767,18.768,-0.48822,1.1738,0.22814
-0.97016,-27.342,5.8475,18.919,-0.45069,1.1216,0.22814
-0.27589,-27.489,6.4228,18.792,-0.36463,0.97149,0.20891
-0.57344,-28.108,6.399,18.641,-0.47541,1.0044,0.20891
-0.24812,-27.711,6.6767,18.744,-0.52484,1.0044,0.21532
-0.20051,-28.504,6.5021,18.717,-0.75281,1.1409,0.22173
-0.42268,-28.032,6.5775,18.994,-0.68506,1.2782,0.18877
-1.1963,-27.417,6.0737,18.768,-0.72168,1.291,0.19518
-0.3235,-27.564,6.7759,19.046,-0.469,1.4741,0.19518
-1.1209,-27.366,6.2244,19.173,-0.62372,1.324,0.19518
-0.20051,-27.195,6.4228,19.224,-0.55597,1.4155,0.2025
-0.39887,-28.084,6.4743,19.197,-0.75281,1.161,0.22814
-0.14894,-27.564,6.4505,19.399,-0.62921,1.1738,0.21532
-0.27589,-28.06,6.7283,19.074,-0.70337,0.97149,0.2025
-0.3473,-28.453,6.8512,19.324,-0.599,1.1802,0.2025
-0.62104,-27.465,6.6767,19.248,-0.66675,1.128,0.20891
-0.47425,-27.885,6.6013,18.82,-0.72809,1.2324,0.2025
-0.69642,-27.021,6.2998,18.895,-0.76471,1.2654,0.23455
-0.22431,-26.747,6.9266,18.617,-0.65393,1.4347,0.22173
-0.87098,-26.921,6.1213,18.844,-0.66675,1.3176,0.22173
-0.97016,-26.231,6.3752,18.871,-0.63562,1.291,0.22814
0.049428,-27.044,6.5775,18.717,-0.69147,1.2132,0.21532
-0.39887,-26.874,6.0737,19.022,-0.84528,1.0951,0.21532
-0.52186,-26.279,6.5775,18.895,-0.59259,1.0301,0.23455
-0.94636,-26.576,6.149,18.947,-0.72809,0.98431,0.19518
-0.39887,-26.33,6.7521,19.149,-0.47541,1.193,0.18877
-0.57344,-26.009,6.6529,19.022,-0.7345,1.2526,0.22814
0.025625,-26.501,6.8274,19.022,-0.82056,1.4677,0.22173
-0.57344,-26.477,6.5021,19.074,-0.85169,1.3505,0.21532
-0.89479,-25.882,6.4505,18.971,-0.78943,1.5135,0.21532
-0.10133,-26.874,6.9028,18.947,-0.77753,1.3963,0.19518
-0.82337,-26.033,6.3236,18.792,-0.77112,1.2983,0.23455
-0.14894,-26.303,6.3752,18.768,-0.87,1.1409,0.26659
-0.10133,-26.699,6.6767,18.871,-1.0485,1.0695,0.22173
-0.29969,-25.957,6.6767,18.871,-0.87,1.0823,0.24736
-0.45045,-26.453,6.8512,18.82,-0.90662,1.0566,0.20891
-0.64881,-26.231,6.3236,18.994,-0.85718,1.1738,0.22814
-0.42268,-25.537,6.9028,18.693,-0.83887,1.291,0.23455
-0.049754,-26.453,6.9028,18.895,-0.90113,1.4347,0.21532
-0.47425,-25.834,6.6767,18.744,-1.0485,1.4485,0.20891
-1.2201,-25.39,6.1728,19.121,-1.0613,1.5922,0.20891
-0.64881,-25.811,6.5021,18.895,-1.0549,1.389,0.2025
-1.0217,-25.093,6.2244,18.641,-1.0549,1.2983,0.24736
-0.3473,-25.239,6.1966,18.768,-1.0732,1.2782,0.24096
-0.0021465,-26.303,6.6529,18.364,-1.141,1.1482,0.22173
0.19622,-25.438,7.002,18.641,-1.0238,1.193,0.26659
-0.42268,-25.882,6.5259,18.514,-1.1099,1.0044,0.26018
-0.3473,-25.338,6.5775,18.844,-0.99909,1.259,0.24096
-0.748,-24.696,6.5775,18.669,-1.0797,1.3569,0.22814
-0.7718,-25.192,6.2482,18.717,-1.0851,1.4869,0.22173
-1.0217,-24.497,6.399,18.844,-1.1227,1.4805,0.22173
-1.1963,-24.228,6.272,18.871,-1.0119,1.5922,0.22173
-0.59724,-25.168,6.5497,18.919,-1.1163,1.3963,0.22173
-1.3193,-23.783,5.7206,18.844,-1.0732,1.2846,0.23455
-0.02595,-24.672,7.002,18.871,-0.94965,1.1738,0.273
-0.3473,-25.017,6.3474,18.641,-1.0485,1.0109,0.24096
0.67229,-24.497,7.5058,18.871,-0.93775,1.2068,0.20891
0.39855,-25.461,7.2559,17.987,-1.0366,1.0823,0.24736
0.19622,-24.351,7.002,18.34,-0.90113,1.3047,0.2025
0.89446,-24.303,7.7082,17.884,-0.93134,1.4155,0.21532
1.4896,-25.366,7.9819,17.987,-0.84528,1.54,0.20891
0.59691,-24.176,7.3035,18.237,-0.99909,1.4549,0.22814
0.59691,-24.374,7.5574,18.086,-0.99268,1.5007,0.20891
1.1166,-25.267,7.8589,18.034,-1.0302,1.4091,0.22173
0.12481,-24.251,7.2281,18.514,-1.0668,1.3633,0.22173
-0.077525,-24.053,7.002,18.237,-1.1044,1.389,0.21532
-0.077525,-24.573,6.9544,18.514,-1.1474,1.259,0.24736
-0.10133,-23.855,7.1051,18.415,-1.0851,1.324,0.26018
0.42235,-24.327,7.2559,18.391,-1.314,1.4549,0.25377
0.64452,-24.648,7.4305,18.439,-1.1776,1.3368,0.25377
0.025625,-23.66,6.879,18.189,-1.1593,1.324,0.26018
1.0928,-24.374,7.7836,18.189,-1.1538,1.5071,0.26018
1.0928,-24.204,7.6804,17.709,-1.1721,1.3569,0.25377
0.59691,-23.287,7.5812,17.959,-1.2152,1.4943,0.273
0.89446,-23.462,7.6804,17.403,-1.2582,1.4485,0.22814
1.069,-23.585,7.3551,17.709,-1.3378,1.389,0.26018
0.64452,-23.018,7.4067,17.733,-1.1474,1.2983,0.25377
0.67229,-22.795,7.3789,17.911,-1.0549,1.3762,0.26659
0.34697,-23.089,7.002,17.832,-1.1776,1.2983,0.26018
-0.17671,-22.696,6.7759,18.189,-1.0916,1.291,0.24096
-0.37507,-22.621,6.5775,18.312,-1.0851,1.1152,0.2025
0.29937,-22.668,6.879,18.161,-1.0549,1.2196,0.24096
-0.17671,-22.696,6.7283,18.364,-1.2152,1.193,0.24096
-0.72419,-21.978,6.4505,18.237,-1.314,1.3826,0.24096
0.29937,-22.323,7.0298,18.213,-1.3754,1.4613,0.21532
0.097036,-22.522,6.9028,18.086,-1.2335,1.3368,0.23455
0.46996,-22.399,7.1805,17.987,-1.1968,1.3963,0.23455
0.32317,-22.891,7.2559,18.034,-1.2087,1.2004,0.23455
1.6403,-22.843,8.1089,17.657,-1.2216,1.4421,0.24096
2.037,-23.533,8.4342,17.53,-1.1538,1.4027,0.22173
1.8625,-23.117,8.5373,17.554,-1.0174,1.2782,0.23455
1.4896,-22.843,7.8827,17.455,-1.1474,1.2196,0.24096
2.41,-22.918,8.5373,17.253,-1.1044,1.5327,0.22814
2.2394,-23.065,8.8111,17.229,-1.1163,1.4549,0.23455
1.3428,-22.668,8.1327,17.606,-1.1474,1.4283,0.23455
1.2674,-22.399,7.7558,17.507,-1.2271,1.4027,0.22814
1.5927,-22.224,8.2834,17.352,-1.1163,1.2718,0.23455
1.0174,-22.474,7.3789,17.657,-1.2829,1.2388,0.23455
0.62072,-21.732,7.3313,17.657,-1.2216,1.389,0.26659
0.39855,-21.458,7.2559,17.709,-1.2454,1.4283,0.26659
-0.39887,-21.482,6.4743,17.987,-1.3378,1.2846,0.28032
-0.72419,-20.891,6.3236,17.959,-1.314,1.2461,0.24736
-0.077525,-20.594,6.9266,18.034,-1.3259,1.3826,0.273
-0.82337,-21.014,6.2244,18.086,-1.4056,1.2004,0.26659
-0.3473,-20.768,6.7521,18.137,-1.4001,1.3697,0.273
-0.748,-21.359,6.4505,18.312,-1.4248,1.2846,0.26659
-0.84718,-20.939,6.4228,18.542,-1.4797,1.3633,0.29314
-1.1447,-20.546,6.1728,18.11,-1.4184,1.2718,0.273
-0.10133,-20.594,6.9028,18.034,-1.3818,1.4091,0.28032
-0.67262,-21.161,6.272,18.086,-1.4303,1.2461,0.28032
-0.37507,-20.419,6.9544,18.062,-1.2829,1.3569,0.273
-0.62104,-20.717,6.4743,17.935,-1.3323,1.2132,0.25377
-0.57344,-20.717,6.3474,17.959,-1.4056,1.2388,0.25377
-0.54963,-20.272,6.5775,17.884,-1.3873,1.324,0.24096
-0.37507,-20.915,6.8274,17.911,-1.3873,1.259,0.26018
-0.20051,-20.792,6.7521,17.86,-1.3323,1.2461,0.24096
0.049428,-20.84,6.8036,17.657,-1.3259,1.2461,0.26018
0.049428,-20.939,7.129,17.784,-1.2582,1.2718,0.25377
0.37078,-21.189,7.482,17.832,-1.2829,1.324,0.24736
0.52154,-21.284,7.3035,17.681,-1.3442,1.3112,0.24736
0.14861,-20.867,7.002,17.606,-1.3259,1.291,0.25377
0.32317,-20.891,7.4543,17.709,-1.314,1.3697,0.273
0.37078,-21.26,7.3313,17.987,-1.3378,1.3112,0.26018
0.6961,-21.312,7.605,17.733,-1.2893,1.3112,0.24096
0.81908,-21.014,7.6804,17.427,-1.3012,1.3441,0.24096
1.069,-21.335,7.7836,17.479,-1.2948,1.3505,0.23455
0.64452,-21.038,7.482,17.455,-1.2454,1.2846,0.273
1.0452,-21.038,7.8589,17.507,-1.2335,1.3633,0.273
0.99364,-21.411,7.8074,17.427,-1.2646,1.3112,0.28673
1.319,-21.113,8.0335,17.38,-1.2582,1.3762,0.26018
0.6961,-20.939,7.4305,17.352,-1.2646,1.2983,0.22814
0.64452,-20.768,7.5812,17.427,-1.2518,1.2983,0.24736
0.46996,-20.792,7.5058,17.53,-1.2948,1.3047,0.25377
0.79528,-21.014,7.6804,17.681,-1.2893,1.324,0.25377
0.89446,-20.99,7.732,17.606,-1.2765,1.324,0.26659
0.91826,-20.99,7.7558,17.427,-1.2582,1.3304,0.25377
0.56914,-20.641,7.4305,17.403,-1.2765,1.2983,0.24736
0.54534,-20.395,7.4067,17.38,-1.2582,1.3047,0.24096
0.39855,-20.348,7.3035,17.403,-1.2646,1.2846,0.28673
0.34697,-20.125,7.1528,17.38,-1.2582,1.2782,0.28673
0.37078,-20.05,7.129,17.328,-1.2646,1.2846,0.273
-0.049754,-19.852,6.8274,17.403,-1.2701,1.2526,0.28032
-0.29969,-19.705,6.7005,17.63,-1.2893,1.2324,0.24096
-0.57344,-19.705,6.5259,17.757,-1.2948,1.193,0.28032
-0.99397,-19.455,6.1966,17.884,-1.3076,1.1482,0.29314
-0.94636,-19.554,6.2482,17.987,-1.3195,1.1546,0.29314
-0.87098,-19.578,6.3236,17.911,-1.3076,1.1546,0.28032
-0.7718,-19.53,6.3474,17.911,-1.3076,1.1674,0.29314
-0.82337,-19.578,6.3752,17.911,-1.3076,1.1482,0.28032
-0.7956,-19.578,6.399,17.935,-1.314,1.1674,0.26659
-0.748,-19.63,6.4505,17.911,-1.3012,1.1802,0.25377
-0.84718,-19.677,6.3236,17.987,-1.314,1.1738,0.25377
-0.89479,-19.653,6.3752,17.935,-1.3076,1.161,0.26659
-0.748,-19.705,6.399,17.959,-1.3012,1.1482,0.273
-0.67262,-19.606,6.4228,17.987,-1.314,1.161,0.26659
-0.49806,-19.852,6.6251,17.911,-1.3012,1.1738,0.26659
-0.45045,-19.852,6.6251,18.01,-1.2948,1.1866,0.29314
-0.45045,-19.903,6.6529,17.959,-1.2893,1.1802,0.24736
-0.49806,-19.828,6.6013,17.884,-1.3012,1.1546,0.25377
-0.54963,-19.828,6.6251,17.911,-1.2948,1.1674,0.26659
-0.54963,-19.951,6.5775,17.935,-1.3076,1.1674,0.29314
-0.54963,-19.852,6.5021,17.935,-1.3012,1.161,0.25377
-0.57344,-19.903,6.5497,17.959,-1.314,1.1674,0.24736
-0.57344,-19.729,6.5497,17.911,-1.3012,1.161,0.24736
-0.54963,-19.753,6.5259,17.959,-1.3076,1.1674,0.28673
-0.47425,-19.753,6.5497,17.935,-1.3012,1.1738,0.29314
-0.57344,-19.776,6.5775,17.884,-1.3012,1.1546,0.26659
-0.59724,-19.804,6.5259,17.911,-1.3076,1.1674,0.26018
-0.54963,-19.804,6.5497,17.884,-1.3076,1.1674,0.25377
-0.59724,-19.852,6.5259,17.911,-1.314,1.161,0.23455
-0.62104,-19.876,6.5259,17.959,-1.314,1.1482,0.24736
-0.59724,-19.753,6.5497,17.911,-1.2948,1.1546,0.25377
-0.54963,-19.753,6.5775,17.935,-1.3076,1.1546,0.29314
-0.54963,-19.729,6.5775,17.911,-1.314,1.1674,0.29314
-0.52186,-19.776,6.6013,17.911,-1.3012,1.161,0.24736
-0.54963,-19.804,6.5775,17.911,-1.314,1.1546,0.25377
-0.52186,-19.753,6.5497,17.935,-1.3076,1.1674,0.26659
-0.52186,-19.776,6.5775,17.911,-1.2948,1.1546,0.25377
-0.59724,-19.828,6.5259,17.86,-1.3012,1.1546,0.28032
-0.57344,-19.804,6.5497,17.911,-1.3012,1.161,0.28032
-0.62104,-19.804,6.5497,17.935,-1.3076,1.1409,0.28032
-0.62104,-19.776,6.4743,17.935,-1.3076,1.1409,0.28673
-0.54963,-19.776,6.5259,17.884,-1.3012,1.1546,0.26018
-0.59724,-19.729,6.5775,17.911,-1.3012,1.1546,0.26659
-0.49806,-19.828,6.5259,17.911,-1.2948,1.1482,0.26018
-0.54963,-19.828,6.5497,17.86,-1.3012,1.1674,0.24736
-0.57344,-19.753,6.5259,17.935,-1.314,1.161,0.24736
-0.57344,-19.776,6.5021,17.911,-1.3076,1.1546,0.24096
-0.59724,-19.804,6.4743,17.884,-1.314,1.1482,0.26018
-0.57344,-19.753,6.5021,17.884,-1.314,1.1409,0.24096
-0.54963,-19.804,6.5259,17.911,-1.3195,1.1482,0.26659
-0.57344,-19.753,6.5497,17.884,-1.3076,1.1482,0.28032
-0.57344,-19.776,6.5775,17.884,-1.3076,1.1482,0.28673
-0.54963,-19.804,6.5497,17.911,-1.3012,1.161,0.26659
-0.54963,-19.705,6.5775,17.911,-1.3195,1.1409,0.24736
-0.64881,-19.804,6.5021,17.911,-1.314,1.1546,0.25377
-0.57344,-19.753,6.5497,17.884,-1.314,1.1482,0.273
-0.54963,-19.828,6.5259,17.911,-1.3012,1.1409,0.23455
-0.54963,-19.776,6.5497,17.884,-1.314,1.1546,0.26018
-0.54963,-19.804,6.5497,17.935,-1.314,1.1546,0.23455
-0.52186,-19.804,6.5259,17.884,-1.3076,1.1482,0.24736
-0.54963,-19.776,6.5259,17.911,-1.3012,1.1546,0.24096
-0.57344,-19.753,6.5259,17.935,-1.314,1.1546,0.22814
-0.54963,-19.753,6.5497,17.911,-1.2948,1.1546,0.24096
-0.57344,-19.828,6.6013,17.884,-1.3012,1.1409,0.24736
-0.52186,-19.804,6.5497,17.935,-1.3076,1.1409,0.24736
-0.54963,-19.776,6.5259,17.911,-1.3012,1.1409,0.25377
-0.59724,-19.804,6.5259,17.911,-1.3076,1.1482,0.28673
-0.54963,-19.804,6.5775,17.884,-1.3012,1.1546,0.28032
-0.49806,-19.804,6.5021,17.884,-1.2893,1.1345,0.26018
-0.52186,-19.804,6.5259,17.911,-1.3076,1.1482,0.24736
-0.54963,-19.753,6.5259,17.86,-1.2948,1.1409,0.24096
-0.54963,-19.804,6.5259,17.911,-1.3076,1.1409,0.28032
-0.59724,-19.753,6.5259,17.935,-1.3012,1.1546,0.26018
-0.54963,-19.776,6.5021,17.911,-1.3012,1.1409,0.24736
-0.54963,-19.776,6.5497,17.884,-1.3076,1.1482,0.24096
-0.54963,-19.776,6.5775,17.935,-1.3012,1.161,0.24096
-0.52186,-19.828,6.5497,17.911,-1.2948,1.1546,0.28032
-0.54963,-19.804,6.5497,17.86,-1.2948,1.128,0.26659
-0.57344,-19.753,6.5497,17.911,-1.3076,1.1409,0.23455
-0.62104,-19.753,6.5021,17.935,-1.3012,1.1345,0.23455
-0.57344,-19.776,6.5259,17.935,-1.2948,1.1482,0.24096
-0.54963,-19.753,6.5259,17.884,-1.3012,1.1409,0.24096
-0.54963,-19.804,6.5259,17.86,-1.3195,1.1482,0.28673
-0.59724,-19.804,6.5259,17.911,-1.314,1.1482,0.28032
-0.59724,-19.753,6.5259,17.935,-1.2948,1.1345,0.28032
-0.57344,-19.828,6.5497,17.884,-1.3076,1.1409,0.273
-0.59724,-19.804,6.5497,17.911,-1.2948,1.1546,0.26018
-0.57344,-19.804,6.5259,17.935,-1.3076,1.1482,0.24096
-0.52186,-19.753,6.5775,17.884,-1.2829,1.1482,0.24096
-0.29969,-19.927,6.8036,17.884,-1.2701,1.1802,0.22814
0.24779,-20.32,7.3551,17.709,-1.2399,1.226,0.24096
0.89446,-20.84,7.7558,17.427,-1.2216,1.2782,0.26018
1.7157,-21.113,8.3866,17.027,-1.1657,1.3441,0.26018
2.5607,-21.558,8.9142,16.594,-1.098,1.4091,0.26018
3.2074,-21.681,9.3903,16.443,-1.0797,1.4549,0.21532
4.1278,-22.177,10.144,16.09,-0.99909,1.54,0.20891
4.6237,-22.668,10.521,15.963,-0.98078,1.5593,0.18877
5.0244,-22.522,10.775,15.737,-0.94965,1.5849,0.18236
5.5203,-22.696,11.049,15.583,-0.91944,1.6444,0.17595
5.5957,-22.891,11.049,15.507,-0.93134,1.6444,0.2025
5.6195,-22.546,11.049,15.432,-0.91303,1.6636,0.17595
5.8179,-22.867,11.275,15.46,-0.90662,1.6902,0.14391
5.7941,-22.867,11.303,15.356,-0.89472,1.6902,0.11095
5.4965,-22.645,10.898,15.46,-0.91303,1.6114,0.10454
4.6991,-21.903,10.37,15.559,-0.93134,1.5528,0.091725
4.0762,-21.383,9.8426,15.813,-0.96247,1.5327,0.091725
3.7787,-21.212,9.8941,16.19,-0.98078,1.5007,0.091725
3.3066,-20.693,9.5649,16.495,-0.99909,1.4421,0.091725
2.3386,-20.717,8.7635,17.05,-1.0797,1.3505,0.10454
2.3386,-20.395,8.9618,17.027,-1.0366,1.3633,0.059681
1.3428,-19.53,8.1327,17.15,-1.0916,1.2846,0.046864
0.67229,-18.888,7.3313,17.328,-1.184,1.2654,0.033131
0.2716,-18.713,7.3551,17.352,-1.1968,1.2461,0.013905
-0.52186,-18.443,6.7759,17.733,-1.314,1.2526,0.0010875
-0.20051,-19.011,6.9028,18.062,-1.3506,1.1802,-0.0053212
-1.1963,-19.062,6.7283,18.312,-1.2765,1.0173,-0.024547
-1.6922,-17.777,6.3474,18.844,-1.3626,1.2004,-0.030956
-1.8668,-18.467,5.9705,18.971,-1.4184,1.0951,-0.051098
-2.2913,-17.527,5.7959,18.542,-1.3571,1.0566,-0.051098
-1.593,-17.749,6.2998,18.415,-1.4926,1.3047,-0.051098
-2.4143,-18.07,5.669,18.542,-1.4303,1.1024,-0.01173
-2.4381,-17.626,5.6452,18.617,-1.4861,1.0301,-0.018139
-1.4185,-19.209,6.7521,18.288,-1.4495,1.128,-0.024547
-1.1685,-18.765,6.8274,18.137,-1.3195,1.1024,-0.030956
-0.7956,-19.606,7.2043,17.959,-1.3571,1.1482,-0.076732
-1.1963,-18.269,6.8512,17.606,-1.3506,1.291,-0.063915
0.49773,-19.161,8.2596,17.403,-1.2335,1.4219,-0.10237
1.2158,-20.84,8.3588,17.05,-1.2454,1.2846,-0.070324
1.8902,-20.546,9.6402,16.975,-1.0174,1.2782,-0.10878
2.3862,-21.411,9.7434,16.646,-1.1346,1.4091,-0.08955
3.3066,-21.704,10.497,16.265,-1.0668,1.5263,-0.10878
4.0048,-22.248,10.747,16.039,-1.0238,1.4943,-0.095958
3.7311,-22.077,10.949,15.864,-0.94416,1.4027,-0.083141
3.3581,-21.879,10.624,16.067,-0.99268,1.5327,-0.095958
4.1516,-22.077,11.124,15.761,-1.0119,1.5785,-0.10237
3.4811,-21.681,10.723,15.987,-1.1291,1.5007,-0.10878
3.4296,-20.99,10.596,15.987,-1.0668,1.4805,-0.13533
3.2312,-20.792,10.422,16.467,-1.1721,1.54,-0.12892
3.2074,-21.704,10.446,16.443,-1.1657,1.6243,-0.16096
1.5411,-20.272,9.5411,17.05,-1.1099,1.4741,-0.17378
1.7911,-20.447,9.9457,17.229,-1.1657,1.5464,-0.15455
0.7199,-21.383,8.9142,17.38,-1.3195,1.4347,-0.14173
0.49773,-20.248,8.938,17.63,-1.184,1.4091,-0.15455
-0.20051,-20.225,8.7635,17.733,-1.2454,1.291,-0.14173
-0.3473,-20.693,8.3588,18.01,-1.3076,1.2132,-0.12892
-0.57344,-19.233,8.0573,17.657,-1.3195,1.1674,-0.17378
-0.57344,-19.63,7.5574,18.062,-1.4495,1.1345,-0.16096
-0.82337,-20.197,8.0573,17.884,-1.2893,0.95226,-0.14814
-0.29969,-19.852,8.3866,17.911,-1.1776,1.1866,-0.13533
0.42235,-21.605,9.4895,17.757,-1.098,1.1802,-0.13533
0.56914,-20.891,9.1642,17.53,-1.1657,1.3633,-0.10878
1.0174,-21.312,10.069,17.53,-1.0366,1.3963,-0.10878
1.1444,-21.113,9.6918,17.102,-1.1776,1.5657,-0.12159
1.1166,-20.74,9.6918,17.201,-1.098,1.5785,-0.12892
1.0452,-21.161,9.8188,17.304,-1.184,1.4421,-0.17378
1.8149,-21.657,10.196,16.923,-1.0613,1.3569,-0.12159
0.79528,-21.879,9.668,17.554,-1.1346,1.0566,-0.16737
2.037,-21.927,10.573,17.177,-0.98078,1.0951,-0.095958
0.79528,-21.954,9.8941,17.328,-1.1099,1.0887,-0.14814
